beta_norm_mean,Market Sharpe Ratio,Expected Return,Volatility,R2,SR,IR,Alpha,Precision,Recall,Accuracy,feature_complexity_ratio,param_complexity_ratio,n_params,hidden_size,train_window,num_layers,dropout,seq_len
26.57730233174132,0.6361514499216312,0.6816869864297959,3.8648528215052433,-0.9660753903789319,0.17638109855999623,0.16796482528337994,0.05409661074250885,0.6113671274961597,0.613251155624037,0.5384615384615384,1.1666666666666667,5442.75,65313,32,12,8,0.1,12
36.75449718277692,0.6361514499216312,0.6918227857170208,3.8598305267676243,-0.9625639745682211,0.17923657034143953,0.17079839661073212,0.05493773876342232,0.613251155624037,0.613251155624037,0.5402930402930403,1.1666666666666667,21125.416666666668,253505,64,12,8,0.1,12
51.39907895735273,0.6361514499216312,0.6838162163589461,3.8570726046175237,-0.9624940782607283,0.17728891479520253,0.1688395233108742,0.05426885832825456,0.6126543209876543,0.6117103235747303,0.5393772893772893,1.1666666666666667,83210.75,998529,128,12,8,0.1,12
27.698942682584203,0.6724513096819877,0.9682311471335483,2.354637708212801,-0.2181499863430636,0.4112017503824177,0.23767399540114423,0.04663634598609417,0.6181318681318682,0.703125,0.5617977528089888,0.3888888888888889,1814.25,65313,32,36,8,0.1,12
38.135241819299964,0.6724513096819877,0.8712559713659591,2.38256061017425,-0.2660483541114058,0.36568050678141584,0.2353868875965084,0.04673529387824622,0.6154929577464788,0.6828125,0.5543071161048689,0.3888888888888889,7041.805555555556,253505,64,36,8,0.1,12
53.194083329317756,0.6724513096819877,0.8328542374365417,2.427978690287274,-0.2989743436671932,0.3430237014716138,0.22441390886352683,0.045406015710392794,0.6198347107438017,0.703125,0.5636704119850188,0.3888888888888889,27736.916666666668,998529,128,36,8,0.1,12
28.03761272119798,0.6781657446624462,0.6683930843877697,2.0822883394921887,-0.20872449913905977,0.3209896879846966,0.10539296620905848,0.018288212050134728,0.5963431786216596,0.6751592356687898,0.5296934865900383,0.23333333333333334,1088.55,65313,32,60,8,0.1,12
38.454200705950086,0.6781657446624462,0.7641757879830771,2.231934174112306,-0.23979234113787373,0.3423827623800814,0.11367676018143696,0.021143253820943175,0.6063100137174211,0.7038216560509554,0.5469348659003831,0.23333333333333334,4225.083333333333,253505,64,60,8,0.1,12
53.660871969029294,0.6781657446624462,0.7383017174027098,2.2150194927172184,-0.24107465118463156,0.3333161264856487,0.09447968291077383,0.017439528276092152,0.5984251968503937,0.7261146496815286,0.5421455938697318,0.23333333333333334,16642.15,998529,128,60,8,0.1,12
8.188328749360524,0.6361514499216312,0.6692386485065542,3.7627178772572107,-0.9041801865478376,0.17786043767766824,0.16727253454152904,0.052449946341127957,0.6107692307692307,0.6117103235747303,0.5375457875457875,1.1666666666666667,514.75,6177,32,12,1,0.25,12
10.536686877307659,0.6361514499216312,0.6853643205998996,3.7638899674440123,-0.905508741120508,0.1820893614127933,0.17111195531952658,0.053670547661407844,0.6105100463678517,0.6086286594761171,0.5366300366300366,1.1666666666666667,1712.0833333333333,20545,64,12,1,0.25,12
14.124730767503799,0.6361514499216312,0.686484633822263,3.770621773167584,-0.9052122171937513,0.18206138804676988,0.17251117203665325,0.05420619844967197,0.6107692307692307,0.6117103235747303,0.5375457875457875,1.1666666666666667,6154.75,73857,128,12,1,0.25,12
9.419727881990427,0.6724513096819877,0.38082564478077363,3.3055479524689155,-0.6834239678275926,0.11520802307415773,0.055149268103876596,0.015191545855077381,0.6026986506746627,0.628125,0.5290262172284644,0.3888888888888889,171.58333333333334,6177,32,36,1,0.25,12
12.566464349543105,0.6724513096819877,0.4581399752334697,4.0348542579205855,-1.0538586959615976,0.1135456068417148,0.05321457698442056,0.017892755210752672,0.604133545310016,0.59375,0.5234082397003745,0.3888888888888889,570.6944444444445,20545,64,36,1,0.25,12
16.9009218779702,0.6724513096819877,0.33918152327720336,4.608179797620166,-1.4161026516819462,0.07360422947307073,0.033973704748526054,0.013046411656039173,0.6016260162601627,0.578125,0.5177902621722846,0.3888888888888889,2051.5833333333335,73857,128,36,1,0.25,12
9.475693199454119,0.6781657446624462,0.6102201995516112,2.636508277772924,-0.38596175428436186,0.2314501360363899,0.09660274456814774,0.021224494642458736,0.6034985422740525,0.6592356687898089,0.5344827586206896,0.23333333333333334,102.95,6177,32,60,1,0.25,12
12.779142837610173,0.6781657446624462,0.6014724638669716,3.2613033144902013,-0.6350525224285857,0.18442702375905576,0.08077511967387561,0.021952680460062764,0.6021505376344086,0.6242038216560509,0.5258620689655172,0.23333333333333334,342.4166666666667,20545,64,60,1,0.25,12
17.656319935407343,0.6781657446624462,0.32755317160815484,3.8366942654641942,-0.9707462209085185,0.08537380071083793,0.009872115469461573,0.0031563574008069625,0.6035598705501618,0.5939490445859873,0.5210727969348659,0.23333333333333334,1230.95,73857,128,60,1,0.25,12
12.567277150166621,0.6361514499216312,0.6844460645435968,3.8720183817846707,-0.96880970431823,0.1767672560036054,0.16782566384090464,0.05415200461059981,0.6101694915254238,0.6101694915254238,0.5366300366300366,1.1666666666666667,1218.75,14625,32,12,2,0.25,12
16.970453043550297,0.6361514499216312,0.6811291223343434,3.8603917061843562,-0.9627863399396757,0.17644041697716142,0.16849964005358387,0.05420621774649205,0.6117103235747303,0.6117103235747303,0.5384615384615384,1.1666666666666667,4485.416666666667,53825,64,12,2,0.25,12
23.43772574033578,0.6361514499216312,0.6890024885805608,3.8589364718741024,-0.9594746480811855,0.17854724834222133,0.1701765959308822,0.05472505605808861,0.6117103235747303,0.6117103235747303,0.5384615384615384,1.1666666666666667,17162.75,205953,128,12,2,0.25,12
13.374329144546472,0.6724513096819877,0.5411685833101887,3.172850694433992,-0.5911584529287262,0.1705622594405528,0.09271452293479573,0.024514111539815243,0.5947521865889213,0.6375,0.5224719101123596,0.3888888888888889,406.25,14625,32,36,2,0.25,12
18.400050338314603,0.6724513096819877,0.23098154027675555,3.7834876679473495,-0.924043359559557,0.06104989907422367,-0.007645702705348164,-0.0024106184915397046,0.6,0.6046875,0.5215355805243446,0.3888888888888889,1495.138888888889,53825,64,36,2,0.25,12
25.74359358817415,0.6724513096819877,0.08536323411377525,4.20186292983394,-1.202139064414021,0.020315568484559978,-0.05069934979459959,-0.017752643205717664,0.5888888888888889,0.5796875,0.5056179775280899,0.3888888888888889,5720.916666666667,205953,128,36,2,0.25,12
13.649963225563411,0.6781657446624462,0.7980824677422729,2.8531195246411136,-0.41992582799700084,0.27972275989477224,0.1579225493540953,0.03754765907860577,0.6080691642651297,0.6719745222929936,0.5421455938697318,0.23333333333333334,243.75,14625,32,60,2,0.25,12
18.952349598116246,0.6781657446624462,0.45119438926005984,3.259994623672061,-0.6691167892066059,0.13840341514178145,0.039387128993202146,0.010700152396643077,0.5978915662650602,0.6321656050955414,0.5229885057471264,0.23333333333333334,897.0833333333334,53825,64,60,2,0.25,12
26.993190238726104,0.6781657446624462,0.4890684246819921,3.6233778629461377,-0.8950340100492038,0.13497582730285124,0.07440111778640049,0.022465280263807643,0.606973058637084,0.6098726114649682,0.5277777777777778,0.23333333333333334,3432.55,205953,128,60,2,0.25,12
18.464044636902504,0.6361514499216312,0.6808024873550358,3.8845959001382186,-0.9784489457136594,0.17525696490870826,0.16663944840436642,0.05394390983940801,0.6123076923076923,0.613251155624037,0.5393772893772893,1.1666666666666667,2626.75,31521,32,12,4,0.25,12
25.369230133200848,0.6361514499216312,0.6864855660880315,3.8764533785729145,-0.9712830941247828,0.17709114467429907,0.16785590338895937,0.054223798650461695,0.6123076923076923,0.613251155624037,0.5393772893772893,1.1666666666666667,10032.083333333334,120385,64,12,4,0.25,12
35.35046508153021,0.6361514499216312,0.689812707233982,3.8697194871968943,-0.96904176359519,0.17825909849958171,0.16982194858453492,0.054763608649276985,0.6117103235747303,0.6117103235747303,0.5384615384615384,1.1666666666666667,39178.75,470145,128,12,4,0.25,12
