date,jkp_accruals,jkp_debt_issuance,jkp_investment,jkp_low_leverage,jkp_low_risk,jkp_momentum,jkp_profit_growth,jkp_profitability,jkp_quality,jkp_seasonality,jkp_short_term_reversal,jkp_size,jkp_value
1928-06-01,,,,-0.0264263692110013,0.0289558629153432,0.0015220825087944,0.0106515312975532,0.0217615935750383,0.0039598155297174,0.0048717479010112,0.012550512911698,-0.0198702942738788,0.0133928723872144
1928-07-01,,,,0.0066541828078849,-0.001411252271432,0.0143409158530721,0.0178304235201094,0.0106323845434662,0.0191584234686958,0.0028117030263116,0.0091591786262997,-0.0193439538436822,-0.0074452423313183
1928-08-01,,,,-0.0171928512446753,-0.0363409742651038,0.0406092326965401,0.0267693958489368,0.0436092629423429,-0.0061244641232701,-0.0369526155379076,-0.0132959876837257,-0.0266268413673213,-0.0097864997307133
1928-09-01,,,,0.0259362422167448,-0.033560544231622,0.0221841219611572,-0.0042448330029356,0.0134323512023503,-0.003675713761031,-0.0027766092828627,0.0012415173001404,0.0156782544987431,0.0024132322544857
1928-10-01,,,,0.0046150784295676,-0.0002331834739857,0.0387810489022446,0.02140662624519,0.0261501361221188,0.0211977376190243,0.0127963170144134,-0.0028148637373704,-0.0045493302252775,-0.0264178709513567
1928-11-01,,,,0.00541359732574,-0.0468436829966679,0.0486629360416187,0.0536144695404725,0.0438956235559032,-0.0100374863827054,-0.004902438755756,-0.0172656109628869,-0.0039879275447123,-0.0418503230610814
1928-12-01,,,,-0.0195891840779529,-0.0080417298785374,0.0268818721854745,0.0282199485835526,0.0224686442498543,0.015817150757962,-0.0104394127109775,-0.0078023313019795,-0.0296809004583303,0.0046667313674516
1929-01-01,,,,-0.0162424505324384,0.0117033033012746,0.0269071939017951,0.0226123281707746,0.0224547077534018,0.0112910302693114,-0.0013271209699552,-0.0260537916528809,-0.0264458122356974,-0.0053168243663756
1929-02-01,,,,0.0036012006812434,-0.0139068099847031,0.0195617672997107,0.0047814098337237,0.0130621968854141,-0.0078337410129821,-0.0149070225791844,0.0113990717403316,0.0019989328349782,0.0012374651378276
1929-03-01,,,,-0.0230298276382287,0.0187775701405762,-0.017388436452296,0.0023311923729078,0.0126819640779202,0.0034466021045131,-0.0027304847345145,-0.0107716297381976,-0.0058223461234295,0.0069657064661081
1929-04-01,,,,-0.0047159377935532,0.0072504313600862,0.0233843662069006,0.0218556565865626,0.013623179603596,0.0094959943670555,-0.0141298700087206,0.0079265405136376,-0.0112306114295855,-0.0175292090316366
1929-05-01,,,,-0.0410527008890048,0.0704117769870209,0.0102434245790979,-0.0375607099628803,0.0092280191560674,0.0319343534191529,0.0053206723008272,-0.0036931640583072,-0.027951923728238,0.0263838371079065
1929-06-01,,,,-0.0165871511048497,-0.0314161370318574,0.060406379279351,0.0056239360415599,0.0469833928554488,0.0174926427460832,-0.0178381262744828,0.00953903842723,-0.0499869595316897,-0.0556666464240718
1929-07-01,,,,0.0001438104054767,0.0201012469276895,0.0353725470386516,-0.0236755945708954,0.0023651565794549,0.0212899900505869,0.0024962447417543,-0.0111891341665725,-0.0179963217108829,0.0070792269248814
1929-08-01,,,,-0.0322008767382633,0.0025986491755059,0.0618258615782767,0.0110806733663227,0.0234938772860354,0.0353470701200501,-0.0161889039657125,-0.0093822027003235,-0.0530258204920712,-0.0141914328954713
1929-09-01,,,,-0.0217018750156108,0.0180443692150655,0.0212867747799376,0.0112541606344188,-0.0364553860366869,0.0174431349491897,0.0185615048041663,-0.0007467358491873,0.0026069246117022,-0.0022540565411976
1929-10-01,,,,-0.0903431127790689,0.121816932766217,0.0185009485419428,-0.0413946634846532,-0.0542510046042155,0.0623195989299461,-0.0326223477954127,0.0331704521859818,0.0086556166350636,0.098462616734406
1929-11-01,,,,-0.0240165546352601,0.0754159650916274,0.0102182533078059,-0.0390874542265858,-0.0481990273011277,0.0313763872097606,0.0258308997942929,-0.0073906036828569,0.0103308390478978,0.0300832752719902
1929-12-01,,,,-0.0201861154149749,-0.0272408026498413,0.0121414581545547,0.0428186376114067,0.0279871720794431,0.0021523359393181,-0.0226972003961135,0.0099882186813138,-0.0605418675388881,-0.0014492893094416
1930-01-01,,,,0.0263641918791787,-0.0301798924115585,-0.0550649880429101,-0.0016094781623619,-0.0091557873889641,-0.0491717135603179,0.0017300758583654,0.0207245266898683,0.0412963240570452,0.0004069567876074
1930-02-01,,,,0.0049310684383222,-0.0155456171222252,-0.0103733445460661,0.0258572379895576,0.0126939981930502,-0.0203629488464791,-0.0062588633302939,0.0048629707771894,-0.0067000212245413,-0.0141966493644961
1930-03-01,,,,0.0301901139252543,-0.0317547684897241,-0.0266763823686294,0.0119092499157893,0.011003077896317,-0.0203407672228145,0.003583788545102,-0.0188216561339927,0.0404026889812995,-0.0054229885922358
1930-04-01,,,,0.0143434920002089,-0.0095459187823622,0.0240680136818577,0.0324448499563746,0.0012119374672236,0.0131716186886865,0.0025353757278951,-0.0112015505324592,-0.0116965002480056,-0.0460345672096048
1930-05-01,,,,-0.019532636247677,0.0197339433015033,-0.0009416643272956,0.0137495420511706,-0.008703377401762,0.0059425583640794,-0.0014313850024819,0.0091245446508109,-0.0099536058505538,0.0195140994960224
1930-06-01,,,,-0.0469756935819246,0.10160331084175,0.0367420019698205,0.0149127581345999,-0.0588409384267108,0.090152054863124,0.0096503990743292,-0.0122015401724613,-0.0043037277824956,0.0261521076034891
1930-07-01,,,,-0.0012519823873995,-0.0252302488227557,-0.017378605257102,-0.0285298644165524,0.0282222051884495,-0.0291696317766468,-0.008029810659323,0.0240713097117942,-0.0111725571418,0.0070692272014082
1930-08-01,,,,-0.0265910239505825,0.0135767407962274,0.0317368039279408,0.0057918697337479,0.0149508856914115,0.0161366954984062,-0.0072355573075649,0.0164738417838925,-0.0327375933861776,-0.0359537451508309
1930-09-01,,,,-0.0230938596151253,0.0823722727674081,0.0711280305622471,0.0554484131268459,-0.0524437988050533,0.0864646056333523,0.0257260206975179,-0.0105104796265517,-0.0107377600816134,0.0141799419929368
1930-10-01,,,,-0.0237862258452526,0.0474996301568396,0.0530884804650457,0.0507699096399164,-0.0374537746012478,0.0656297326361359,0.0140046892073715,-0.0165490125778819,0.0074108647943931,-0.0006611050938203
1930-11-01,,,,-0.0108298186849956,-0.0066216781033913,-0.0060204413202677,-0.0258304389268625,0.0235841912857767,-0.0141264254753114,-0.0161651355906597,-0.0009387798693352,-0.0012037526278349,0.0272177323130492
1930-12-01,,,,-0.0409453722650756,0.0449893613854965,0.094724937658465,0.0541510907149694,-0.0210296085722807,0.0688222205619075,-0.0183761325942856,0.0104467869637141,-0.0379465245631262,-0.0033193352905276
1931-01-01,,,0.0310211937702513,0.0204647045905519,-0.0416336933807834,-0.084809263957333,-0.003491798313407,0.0245217990145181,-0.0472954226795479,-0.0057091568131817,0.038341059952475,0.0398028585221216,0.0069228571410147
1931-02-01,,,-0.0318761706178802,0.0322664078285983,-0.0942538810389266,-0.125972891817664,-0.0392460252074541,0.0671422433432188,-0.149045529591482,-0.0173305797920476,-0.0057838595673764,0.0277532429092887,0.0079181946897283
1931-03-01,,,-0.0046111376186647,-0.0007204655679772,0.0408243880268517,0.0840738231449691,0.0115828998622654,-0.0332831881790322,0.0748856629844588,0.0180782546137899,0.0354036460798171,0.002511083396663,-0.012786022247284
1931-04-01,,,-0.0093232540516041,-0.025256513313048,0.0547512302473995,0.057990498750259,0.0420716325535282,-0.0046862925565163,0.0869806405066635,0.0182415072498886,-0.0140678262310831,-0.0335478854091492,-0.0327692726565844
1931-05-01,,,0.0069698916114034,0.0125750296668924,0.0589134296772888,0.0514676277860042,0.0503914089082971,-0.0671590542193114,0.0758844558082513,0.0206325586928356,0.0026860677869172,0.0172898976054562,0.0133697874291912
1931-06-01,,,0.0043400358134285,-0.0236772699869127,-0.0976325645247536,-0.153366140918267,-0.130726323203983,0.107675509873003,-0.162323344229496,-0.0563975930849032,0.0383196520894002,0.0094362231754355,0.017631925813902
1931-07-01,,,0.017443205088653,0.0004804695480031,0.05009341537121,0.0830583537906972,0.0280438601582077,-0.0316845576329246,0.0762154693679812,0.0129028180590957,0.0448561803030927,0.00882303589138,-0.0089918655218826
1931-08-01,,,-0.0316037436884757,-0.0044452408033905,-0.0114340778334726,8.84744638409e-05,-0.0114828000702318,0.0307859223064363,-0.0182259830114617,-0.0081789290760239,-0.0028556850735422,-0.0213398114051152,-0.004569419016971
1931-09-01,,,-0.0093239078400448,-0.0170894404886648,0.0990904759409108,0.0520786903124596,0.132643743770975,-0.0744099300815166,0.127829711427811,0.0140981062716796,0.0195810534313753,-0.0187216579911913,0.0175857099782854
1931-10-01,,,-0.0140804212846739,-0.0275661016123218,-0.050714132865903,0.0093402629463406,0.0025888430068887,0.0750082576612843,-0.0340937679595684,-0.0284299028475883,0.0801011922588813,0.0074329602276476,-0.0004227419688988
1931-11-01,,,-0.0086429821070153,-0.0110712053388064,0.0631766026697465,0.0750761868863374,0.0513474107135749,-0.0458037572442166,0.0868432024314018,0.0195820973312802,0.0209705235112167,0.0072881696879254,0.0272387747654409
1931-12-01,,,-0.0577543821681226,-0.0166796996158143,0.0615936651910951,0.124828878117268,0.0941069622655422,-0.0206285374143851,0.12467348068255,0.008412569417323,-0.0144075894042184,-0.0559276829622269,0.0094830663483256
1932-01-01,,,0.0594769608361546,0.0387238315830727,-0.0334731965771651,-0.104619586697209,0.0258427649988223,0.0075700364127604,-0.0735541737015801,-0.0105892140698363,0.044374877637992,0.0567140552769426,-0.0026579801289634
1932-02-01,,,-0.035356400704763,-0.0218165555176874,-0.0014619115790388,0.0018916983651815,0.0535569849344746,0.071193535023105,0.0211630622370822,-0.025456707164519,0.016077306169949,-0.0420362677816389,-0.0116654253999723
1932-03-01,,,0.0256160984705216,-0.017443889188903,0.0880986368762734,0.0992403561863588,0.0754395559715583,-0.0914543937185391,0.114764178346664,0.0440373921438841,0.0285372088295523,0.010351584268649,-0.0074420661451054
1932-04-01,,,0.0448848775350453,0.0345756856951571,0.0557347364937689,0.0525443882300097,0.0669278800461428,-0.10451923935216,0.0669921027371455,0.0538128503605553,-0.0026838138125908,0.0246506877871566,-0.0119204565023714
1932-05-01,,,0.0347336680174696,0.0295477922020816,0.0793505555210377,0.142566843345128,0.0940123925352867,-0.143362566182774,0.14512391736515,0.0178813408079738,-0.0146498500152505,0.0367123836632445,-0.0372617941554426
1932-06-01,,,0.0225739646628184,-0.0295243869113351,-0.0275383553690521,-0.0120669099716015,0.0466152304041915,0.0372752328118811,-0.0256158717886021,-0.0280259493564047,0.0699837044447282,0.0040784389385675,-0.0018494814741024
1932-07-01,,,0.151275454109784,0.0303885647899649,-0.264627675831337,-0.396250531085333,-0.37283905414784,0.15298432453445,-0.443248395699655,-0.0502622698740202,-0.0617098320283391,0.105679696850957,-0.0949179765706479
1932-08-01,,,0.215266569806518,0.135367767001353,-0.278116575143346,-0.487022989178148,-0.316532513929281,0.0914550093732643,-0.587630781225907,-0.0634951382966483,-0.148845520477303,0.29245072089051,-0.190003536853441
1932-09-01,,,-0.0513969312866907,-0.0216013825875709,0.0224273386202532,-0.0068236436312281,0.0543509427470102,0.0521836480794664,0.031041710371303,-0.0179276211777378,0.020618584056428,-0.0621939615611435,0.0424944174084275
1932-10-01,,,-0.0754582227676201,-0.0436570694540936,0.114819908117622,-0.0412902345004284,0.0664033973545902,0.0034870657492512,0.108772823892621,0.035868678449842,0.0338120072144814,-0.0383615664069359,0.0577813288484887
1932-11-01,,,-0.0594629912309366,-0.0078866701638291,0.0556459404423955,-0.0268721208505019,0.0647639393125851,0.0213152263508631,0.0619824943721255,0.0296229010704514,0.0012218911379946,-0.0305364449049616,0.0486691714678659
1932-12-01,,,-0.0668916411899439,-0.0729941939143135,0.0049538892686767,0.0373391826374904,0.0735100287600228,0.0987348956833534,0.043398490856872,-0.0024282273305619,-0.0017850558658526,-0.119855140527598,0.0523631888164531
1933-01-01,,,0.0497113461916088,-0.0277759920456237,-0.013789658922941,-0.0100109611023563,0.0270293164459518,0.0045752234700293,-0.0114468013369332,-0.013149736409591,0.0156122151010194,-0.008196281891862,0.036583105547773
1933-02-01,,,-0.0498968834349072,-0.0095464643458352,0.0937478247828855,0.0216138871329361,0.056475792123507,-0.0770876582407937,0.106088581864842,0.0083587451584873,0.0056132524794927,0.0096766586853925,0.0306328238974955
1933-03-01,,,0.0609529864244924,-0.0059280123485053,-0.0338092688858816,0.0119399395009484,-0.0071064997382124,0.0137075828181718,-0.00176443907553,-0.0159256322125369,0.0272179096263396,0.0247117455073345,-0.0304571053384318
1933-04-01,,,0.272348317767349,0.0690968408620736,-0.275497268393637,-0.162469169014532,0.0679396537719681,0.164578368488367,-0.264929536182272,-0.178174770489167,-0.0919953312914756,0.0883006440227694,-0.145067435884577
1933-05-01,,,0.285708351452932,0.254189339655333,-0.104911342876202,-0.100667259935634,0.0762729256227219,-0.187637848612092,-0.13888636160126,0.0075000236732905,-0.0033591156238333,0.467330729667958,-0.156993545034477
1933-06-01,,,0.0633506344458896,0.0307755981765931,-0.0523617524021845,-0.0106762581596384,0.0403146989437383,-0.0222886448387137,-0.039304541154118,0.0120131603709756,-0.0100760765877855,0.054353007351277,-0.0446807223286988
1933-07-01,,,-0.0128801027829793,-0.0190199876540229,0.0366184285391079,-0.0123585427013578,-0.0150786529547834,0.0059443092417941,0.0213044885167221,0.0085660736140686,0.0373874834001525,0.008967891841935,0.0151661544670953
1933-08-01,,,0.0637014109220005,-0.002179875971858,-0.064499956224628,0.0564483404263662,0.0103254905874779,0.0599701265329713,0.0132856182628574,-0.02783063314956,0.006561047696005,-0.0549076944097217,-0.0249655801633486
1933-09-01,,,-0.0581569600800567,-0.070212767583703,0.068054218379161,0.0163884422758868,0.0583840864584653,0.000449519448219,0.0874364419074299,0.0169601150068808,-0.0238781488672606,-0.0497952147434171,0.0595944630081615
1933-10-01,,,-0.0573385188363164,-0.0074406502624542,0.0538585778188525,-0.01569879641785,0.0726606181163816,-0.0020438917663797,0.041806734913675,0.0190639368745025,-0.0174466944242294,-0.0300885044308882,0.0497006429267108
1933-11-01,,,0.0606615274418381,-0.0055983113526179,-0.0308553622321454,0.0203751816915669,-0.0082723668228444,0.0497857565910355,-0.0056576331164652,-0.0317781940644399,-0.0038254377292224,-0.0506191599328061,-0.0053692365680051
1933-12-01,,,0.0272812849205539,0.0014177809917027,0.0061338510099593,0.0043920196558429,0.0227717621015852,-0.0073610426883604,0.0040119580016572,0.0047514011365717,-0.0098339820163255,-0.0011035615119406,0.0023460482756054
1934-01-01,,,0.165100978840173,0.132054090701772,-0.119314754357369,-0.120390696036015,0.0242660534359872,-0.0948198708331809,-0.107127701265691,0.0287374282663603,-0.0072142019185198,0.205549008516904,-0.0994693227767004
1934-02-01,,,0.0137552977434804,0.013436792311155,0.0115204193260915,0.0010007045096842,0.0085473992911033,-0.0517104801751245,0.0052526427658848,0.0105816436352377,0.0081097001196759,0.0518626530946047,0.022669408208225
1934-03-01,,,-0.0045733285281868,-0.0062285987036706,0.0017047726946737,0.0169383658287607,0.0054253955386883,0.0010361097344308,0.0105895813811155,0.0070488724202785,-0.0051905413189498,-0.0098719540043616,0.004524188697247
1934-04-01,,,-0.0402722242926542,0.0097886256746366,0.0593340228537676,-0.0293242698809268,-0.0523182854264015,-0.0213527956399134,0.00788030523057,0.0200140591548489,0.0111410335239922,0.0221649093099358,0.0393651634076023
1934-05-01,,,-0.0521560786472724,-0.0241282084802782,0.0436268460160246,0.000425786261707,-0.0351718878507789,0.0106822726149832,0.0330867258411402,0.0258335826959728,-0.0324451755725746,-0.0326098442117402,0.0568004067407438
1934-06-01,,,-0.0320592502988582,-0.028479140332969,0.0288919069651284,0.0097302256696974,0.0049380407251767,0.0215071373446513,0.0205709540641663,0.0017923366881092,-0.0060889692024423,-0.0406437590893518,0.02677272144563
1934-07-01,,,-0.116782158636472,-0.0398686898736095,0.133679399912112,0.098059526748827,0.0833227620970677,0.0297340027389969,0.151742977611211,-0.0336642169630905,0.0021512096370204,-0.0767989880850724,0.116304489475601
1934-08-01,,,0.037531968296271,0.0171652299161733,-0.0691942915786399,-0.0260390091431738,0.0149714375178148,-0.0040951795981605,-0.0449462857560646,0.0134789795817135,0.0431081077852892,0.0330900867175844,-0.0486120882537506
1934-09-01,,,0.0074375075212006,-0.0086994208302828,0.0021213515495285,-0.0041472219380733,-0.0059306445999907,-0.0019774860547387,-0.0005545122494835,0.0088418786099592,0.0031619991283762,-0.0138426505451622,0.0136311090009154
1934-10-01,,,-0.0225899144571259,-0.0247661554601771,0.0534355890340908,0.041588493253282,0.0327752067770308,-0.0179008299576798,0.0625872793978949,0.0298166783940409,0.0119974254114575,-0.0187548577611487,0.0461608774437115
1934-11-01,,,-0.0078794127524222,0.0157349612949637,-0.0290522917378199,-0.0130732071150544,0.0766395177575063,0.0162608775868473,-0.0157939716649815,-0.0175303764037753,-0.0139745705007809,0.0288988668959035,-0.0221212379567059
1934-12-01,,,-0.0291434092840612,0.0054690888575303,-0.0003765815719551,0.0197315639973577,0.0243273014299184,-0.0094539733380556,0.0206124921840882,0.0035424595742273,-0.0048958943916299,0.0054939973696125,0.0041349001394883
1935-01-01,,,-0.0182591254951559,-0.0010515588408762,0.0422579565469711,0.0399838292308862,0.0041837445568269,-0.033114752937057,0.0590136383723414,-0.0080921725883665,0.0024103894783096,0.0020813230359629,0.0290392378303559
1935-02-01,,,-0.0678159712910998,-0.0414095511582508,0.0747893680244618,0.0982835341264977,0.0684170473971342,-0.0083808596806582,0.136837153662255,0.0198477985527351,0.0054368280366847,-0.0616426978427932,0.064801516230838
1935-03-01,,,0.0173493305380202,0.002832884689882,0.030092687460758,0.0022938584670661,0.0341811325509656,-0.0002660926509119,0.0228986264380452,-0.0018977399302554,-0.0098367231301145,-0.0248871080039678,0.038259131297366
1935-04-01,,,0.0408121024590617,0.0088528459746675,-0.0342203955322692,-0.0497038725241698,-0.0361722402499488,0.0037394268687855,-0.0508554057972588,-0.0171957590282818,0.0047248993549916,0.0310804330451668,-0.0221934536999589
1935-05-01,,,0.0430048307343537,0.0083465347199665,-0.0046590846026016,-0.0317514537213405,-0.0206537553153627,0.0138393012976678,-0.0316130787129942,-0.0015801625272438,0.0019015297654566,0.0117487013297561,-0.0149114046164975
1935-06-01,,,0.0222221536629889,-0.0244306328399357,-0.0265518697247141,-0.0162324563244571,0.005388966691738,0.0439458353635455,-0.0254634101842701,-0.0309482159215338,-0.0149232186921534,-0.0402854218291286,-0.0020637129749804
1935-07-01,,,0.0537028669706068,0.0404510504415332,-0.0568214359301214,-0.0299467507887853,-0.0369699200817758,0.0067901511503845,-0.077757751909536,0.0020716165788359,0.0051557370139919,0.0564262288575604,-0.0435213882270367
1935-08-01,,,0.0703942296560074,0.0614337885328995,-0.0653256073522263,-0.0256446957131709,0.0129503438581536,-0.0488092940736752,-0.0559659458252292,0.041031265638082,-0.0258420594354717,0.0889046151034281,-0.0361216767402521
1935-09-01,,,-0.0122935840980376,-0.0048068334514804,0.0050020829161303,0.0482750187125948,0.021883401523036,0.0133335342531387,0.0257484405817691,0.0055200568114885,0.0092038159550785,-0.0032040876520588,-0.0016207844940464
1935-10-01,,,0.0525289601040453,0.0280955590084396,-0.0368109210343116,0.0315650609925911,-0.0116412275696478,-0.0133034394499635,-0.0121012187191995,-0.0124843260129666,0.0086341262372779,0.0246242236242595,-0.0238373622042407
1935-11-01,,,0.0211879325633704,0.0483901325717729,-0.0474097392372904,-0.0209740910519908,-0.0471287431275435,-0.036993564360956,-0.0623662075852115,-0.0166327918214199,0.0182788355548708,0.0798548611280716,-0.0653151739250368
1935-12-01,,,0.0075072162229127,0.0473017354859053,-0.0494996048592361,0.0313549820288353,0.0093716169610493,-0.0207160936878675,-0.0262498529287953,-0.0222159993301217,-0.0169358958350023,0.0228676088089262,-0.0356175095368136
1936-01-01,,,0.0676069322672093,0.0539144247980658,-0.0421360701513159,0.0399010214617704,-0.0217010314987427,-0.042587361500941,-0.0358023235414373,0.0242958529530284,-0.0136318152161108,0.0775096249881889,-0.050913184711136
1936-02-01,,,0.0081598883279363,-0.000246071032449,-0.0145995508819383,0.0211278393197518,-0.0328421166953708,0.0015037076422975,-0.0123720015523427,-0.0020166173184868,0.0007038123317837,0.0176518228178649,-0.0320043171012906
1936-03-01,,,-0.0146853643668587,0.0083197670195915,-0.0028681445011595,0.0144530487078041,0.0124882427128544,-0.009583475136125,0.0069318896056394,0.0082088821066475,0.0206438989878428,0.0161770854768503,-0.0085493787460564
1936-04-01,,,-0.0351565153494604,-0.0494679485175629,0.0510596425301356,-0.0557004649264089,-0.0422421573260687,0.0132675683102738,-0.0001279898051077,0.0024056734482449,0.0099042630490256,-0.0421812582237803,0.0524207266443437
1936-05-01,,,0.0155884370745186,0.0041510808272101,-0.0246649348890795,0.0160422389758331,0.0290165390093184,0.0120704596173624,0.0040741802371656,-0.0008669234363515,0.0032280149273556,-0.0079319140800007,-0.0341986806605019
1936-06-01,,,0.0025630362743261,-0.0191519406491773,0.0203399976984683,0.0050763861640076,0.0038508992860709,0.0250961730354855,0.0129001424656657,-0.0026879569299116,0.0034134192808257,-0.017236496290828,0.0273131825213496
1936-07-01,,,0.0272619290260518,0.0299151309369326,-0.0410565294265052,0.022187953361949,0.0647081504769603,-0.0035920649156672,0.0025823969709208,0.006281967863716,0.0020088765404075,0.0193827039094226,-0.0460756922254506
1936-08-01,,,-0.0017596493091828,-0.0071592074513961,-0.0118962849431103,0.0068238737875619,0.0004590842310367,0.0029103249886764,-0.0059703484042999,0.0028948691136167,0.0050380330373074,0.0012323905596038,-0.0144895615541448
1936-09-01,,,-0.0205994197830154,0.0197447998088458,0.0020641957525307,0.0050500621725375,0.0037076090614468,-0.0154991620848057,0.0096602187292825,0.0024694348861485,-0.0005803304467196,0.0254791363789234,-0.0077792695585143
1936-10-01,,,0.0078572169091149,-0.0143029644635597,-0.0015971236633231,0.0045993134244066,0.0216745359919746,0.0055558962306213,-0.0052199461196722,-0.0145964148836187,0.0028893377953066,0.0014676615157769,0.0015318751755465
1936-11-01,,,-0.0439262005793299,0.0280418253391736,-0.0123758533993763,0.0065749534772058,0.0140976690410174,-0.0239901699779277,0.0024254391490126,0.0165457512851796,-0.0032268812389193,0.042978598931088,-0.0084147874137161
