date,ff_Mkt_RF,ff_SMB,ff_HML,ff_RMW,ff_CMA,ff_RF,ff_Mom,wg_dp,wg_dy,wg_ep,wg_de,wg_bm,wg_ntis,wg_tbl,wg_lty,wg_ltr,wg_infl,wg_svar,wg_dfy,wg_dfr,wg_tms,wg_mkt_lag1,jkp_accruals,jkp_debt_issuance,jkp_investment,jkp_low_leverage,jkp_low_risk,jkp_momentum,jkp_profit_growth,jkp_profitability,jkp_quality,jkp_seasonality,jkp_short_term_reversal,jkp_size,jkp_value
1945-08-01,,,,,,,-0.013000000000000001,-3.1620129629736575,-3.1056506822437155,-2.748207522949274,-0.41380544002438335,0.6787538011,0.018945103,0.0038,0.0223,0.0026,0.0,0.0020966469,0.006499999999999995,-0.0021999999999999997,0.0185,-0.020053475935828957,,,-0.0043970546127283,-0.0021838197845495,-0.0050230339899107,-0.0192257116930911,0.013939250002834,0.0368384265323307,-0.0145089952027611,-0.0010310078029765,0.0052964793465975,-0.0043335263812192,-0.0273740069597881
1945-09-01,,,,,,,0.0137,-3.198054497054615,-3.157000421150113,-2.792589388946451,-0.40546510810816433,0.6568208317,0.0176069197,0.0038,0.0221,0.0054,0.0,0.0014385546,0.006199999999999997,-0.0022,0.0183,0.057980900409276837,,,-0.0034428068769916,0.0125048298476274,-0.0099776534763627,0.0054957688164208,0.007013663290422,-0.0060335617972875,0.0007197964180436,-0.0010899808584896,0.0040189588029532,0.0129811520154918,0.0004784728764092
1945-10-01,,,,,,,0.0017000000000000001,-3.2279256603881183,-3.198054497054615,-2.832612923743972,-0.39531273664414635,0.6339764202,0.0185809993,0.0038,0.0216,0.0104,0.0,0.0009811839,0.0058,-0.0072,0.0178,0.04190844616376532,,,-0.0227508207796623,0.0272615418551731,-0.0044302364445812,-0.0118956855518456,0.0175590954039226,-0.0104496252659617,0.0052449058758697,0.022289055773698,-0.0060854251579167,0.0250316701318104,0.015331461062959
1945-11-01,,,,,,,0.0431,-3.259843263356424,-3.2279256603881183,-2.8747870268794666,-0.3850562364769572,0.617883631,0.0189340334,0.0038,0.021,0.0125,0.0,0.0014482715,0.005299999999999999,-0.009300000000000001,0.0172,0.030321782178217793,,,-0.0380850330807491,0.0369031165606706,-0.0335455253062725,0.0161169194606899,0.0430508754356567,-0.0151795010735161,-0.0050989656824385,-0.0183745735609606,0.0030609141309649,0.0373113072236584,-0.0003919299490533
1945-12-01,,,,,,,0.0123,-3.26968415319387,-3.259843263356424,-2.8949907037524594,-0.37469344944141064,0.6132393344,0.0255252783,0.0038,0.0199,0.0194,0.0055248619,0.001538317,0.004899999999999998,-0.006100000000000001,0.0161,0.032432432432432545,,,-0.022998742422033,0.0112155257647356,-0.005567352181308,0.0148952432548552,0.0044756543796228,-0.002554795928592,0.0076682555044876,-0.0070068251796016,0.0197849975868721,0.0106926034797542,-0.003091841697245
1946-01-01,,,,,,,0.0377,-3.326962484722737,-3.2595838185903268,-2.983422779082702,-0.3435397056400353,0.5780036156,0.0279694968,0.0038,0.0199,0.0025,0.0,0.0026451685,0.004699999999999999,0.0103,0.0161,0.009889470622454821,0.0181304815637045,,0.0106516524762325,0.0170017838377972,-0.0354960376401029,0.0175108601454774,0.0153605223662107,-0.0054328429240715,0.0002782231445396,0.0136412759470943,0.0125588147167269,0.0276527377431835,-0.0095431359146203
1946-02-01,,,,,,,-0.0143,-3.2451140468068114,-3.317111658795516,-2.9329313723149606,-0.31218267449185083,0.6223367878,0.0310909521,0.0038,0.0198,0.0032,-0.0054945055,0.005942413,0.004699999999999999,0.00019999999999999966,0.016,0.0697004608294931,-0.0112032804890222,,0.012500689925574,-0.0028556905329974,0.0258757232640574,-0.0076720620937281,-0.0281296598722795,-0.0024367635466687,0.0122318772859698,0.0062296280579916,0.0131960951224751,0.0013283911226176,0.0138671315526149
1946-03-01,,,,,,,0.027000000000000003,-3.2804688357760146,-3.2352122441878945,-3.0001668706218565,-0.28030196515415834,0.6148526759,0.0311878756,0.0038,0.0198,0.001,0.0110497238,0.0014965734,0.004699999999999999,0.0024,0.016,-0.06946688206785134,0.0430726968680471,,-0.0215627621092792,0.0021374386483514,0.0171937643730077,0.0144388511448651,0.0111568383481623,-1.38367538201e-05,0.0229100120368825,0.009299468855,-0.0072787038864929,-0.0040415540497361,0.0123135162331067
1946-04-01,,,,,,,0.0304,-3.317389424390063,-3.2804688357760146,-3.0595603150879636,-0.25782910930209973,0.5934129709,0.031306828,0.0038,0.0207,-0.0135,0.0054644809,0.0010777341,0.005000000000000001,0.0092,0.0169,0.04629629629629606,0.0075626177321112,,0.0046746836664379,0.0013265049271062,0.0054439789096465,0.0323217271093299,-0.0097604929307295,-0.016706593205443,0.021705669665067,0.0121293093661162,-0.0287084512371276,0.0194691680304027,-0.000840006401965
1946-05-01,,,,,,,-0.0053,-3.339530550267277,-3.317389424390063,-3.1046909591898757,-0.23483959107740096,0.5780101752,0.0319999197,0.0038,0.0209,-0.0012,0.0054347826,0.0012724951,0.0051,0.0031,0.017099999999999997,0.03761061946902666,0.0194836518077851,,-0.0288959545684667,0.0141041118285383,-0.0124538387298528,-0.0039753722744715,-0.0143930622194643,-0.0013478053631231,-0.0112780111534036,-0.0092423720424525,0.0091585376782884,0.0103074478956165,-0.0050649321006705
1946-06-01,,,,,,,-0.025099999999999997,-3.299642252493716,-3.339530550267277,-3.0883331588265097,-0.21130909366720682,0.5967318354,0.0335915715,0.0038,0.0206,0.007,0.0108108108,0.0014817412,0.005400000000000002,-0.0051,0.0168,0.02238805970149249,-0.009737601308546,,0.0228419208046859,-0.0051382323048413,0.0119296861562927,-0.0181453039427185,-0.0030487768014521,-0.0006516405194053,-0.0054076506554253,0.001626129886796,0.0086754474836997,-0.0054993333314041,0.0087912314886135
1946-07-01,,,,,,,0.0022,-3.268968340069458,-3.294801048877136,-3.0428145428861924,-0.22615379718326567,0.6087517365,0.0391749876,0.0038,0.0209,-0.004,0.0588235294,0.0017038857,0.005500000000000001,0.0028000000000000004,0.017099999999999997,-0.039103232533889476,-0.0031925233536624,,0.0185151219050975,-0.0014992829786892,0.0166757986281514,0.0021748288258168,0.0070754110256965,-0.0017033723995764,0.0162034800150843,0.0013344687116736,0.002825992203926,-0.0071053798112222,0.0157235606327436
1946-08-01,,,,,,,-0.0005,-3.188267979781959,-3.26400482622956,-2.9478863559889024,-0.2403816237930565,0.6485543633,0.0432676449,0.0038,0.0217,-0.0111,0.0202020202,0.0019801137,0.0052,0.0023,0.0179,-0.025501899077590817,-0.0272525326804128,,0.0277786966465514,-0.006203572270468,0.0270034607667741,-0.0006436921370649,-0.0106567042646994,-0.0063319908446863,0.0193966173151748,0.0106995524102145,-0.0031285109466686,-0.0135414591566815,0.0156323632116669
1946-09-01,,,,,,,0.006999999999999999,-3.0764436539371633,-3.1834738978172847,-2.821913788802283,-0.2545298651348806,0.7116343812,0.0491119446,0.0038,0.0219,-0.0009,0.0099009901,0.0160250152,0.0052,-0.0017,0.018099999999999998,-0.07293986636971062,-0.0430352596591374,,0.0576796053315606,-0.0139898549724891,0.0414125686319357,0.0273366758841388,-0.02122809081813,0.0042467453357505,0.0381424842870176,0.0092984329662836,-0.0044689388707233,-0.0208050719300762,0.0226784420703202
1946-10-01,,,,,,,0.0091,-3.0587266146852983,-3.066780349492395,-2.752099263586526,-0.3066273510987723,0.7253916642,0.0485974813,0.0038,0.0216,0.0074,0.0196078431,0.0061160954,0.005500000000000001,-0.0054,0.0178,-0.10150150150150139,0.0130535269884782,,0.0147535846031393,-0.0147164650631045,0.0067243466888667,0.0114489931762501,-0.0024368974023173,-0.002382716424006,0.0083475106524762,0.0023582055551284,0.0030572669631838,-0.0037898490834014,0.0060930177571584
1946-11-01,,,,,,,0.0028000000000000004,-3.037776327823055,-3.049297973407399,-2.6825100252054606,-0.3552663026175945,0.7226999647,0.0480722812,0.0038,0.022,-0.0054,0.0240384615,0.003914349,0.0058,0.0029000000000000002,0.018199999999999997,-0.008021390374331583,-0.011157368671811,,0.0338663247467369,-0.0022164024453097,0.0273737120522153,0.0184380248578418,-0.0013541983967665,-0.0169199476331042,0.0198693088624239,0.0008113830739076,0.0100183651401553,0.0037336513486331,-0.0029710023881425
1946-12-01,,,,,,,0.0009,-3.0703431373451657,-3.0282949011016664,-2.669583920274414,-0.40075921707075185,0.6924379233,0.0360760605,0.0038,0.0212,0.0145,0.0093896714,0.0027155077,0.005599999999999997,-0.0032000000000000015,0.0174,-0.011455525606469008,-0.0031395283266172,,-0.0034282234940282,0.0017154790916558,-0.0047073393361858,0.0030017633448141,0.0055101598693883,0.0054643282928967,-0.0068537393048313,0.002740964501355,-0.000791670485346,-0.0129502352764344,-0.0156896152571939
1947-01-01,,,,,,,-0.0632,-3.0889628802608016,-3.0657060180965345,-2.628892057838408,-0.46007082242239367,0.6800044336,0.0315384626,0.0038,0.0214,-0.0006,0.0,0.0021117215,0.005600000000000001,0.0010999999999999998,0.017599999999999998,0.042944785276073594,-0.0165375515243423,,0.0045903739493365,0.0041806853623514,-0.0148703289559291,-0.0543283930865858,-0.0205532415132842,0.0004385517480159,-0.0392720315980946,-0.0003729485084244,0.000135315455039,0.0256678134597852,-0.0001863396157309
1947-02-01,,,,,,,-0.005,-3.069411602357333,-3.0842076265449205,-2.553992109581115,-0.5154194927762181,0.6858580212,0.0301026572,0.0038,0.0214,0.0021,0.0,0.0013641434,0.0057,-0.0015999999999999999,0.017599999999999998,0.0235294117647058,0.0052470202880172,,0.0007860197340901,0.0061305233908351,-2.38165214234158e-06,-0.0111336419845026,0.0030008672135543,-0.0090473934935063,-0.0016494515896932,0.004264041061669,0.0012764953866949,0.0097668975708136,0.0049435618923552
1947-03-01,,,,,,,0.040999999999999995,-3.047823860332477,-3.0648177333471054,-2.480302892889941,-0.567520967442536,0.7415349887,0.0310199797,0.0038,0.0213,0.002,0.0186046512,0.0024112826,0.006000000000000002,0.0047,0.017499999999999998,-0.014687100893997496,-0.0075272374084565,,0.0313783760678168,-0.0097821723241739,0.0181848630361588,0.0206805842549089,0.0153071053935601,-0.0075044122590935,0.0218567247567943,0.0109325965196371,0.0060661754457531,-0.0114932051031585,-0.0006363547064942
1947-04-01,,,,,,,0.0541,-2.9898511104628955,-3.029520177242824,-2.3969560706397783,-0.5928950398231173,0.7700421941,0.0313459749,0.0038,0.0217,-0.0037,0.0,0.0023073615,0.0063000000000000035,0.0057,0.0179,-0.016850291639663006,-0.0171353466213337,,0.0407088698006512,-0.0104582356251611,0.0261404708308685,0.030043457603064,0.0144059735244124,-0.0025392250645832,0.0347457851733629,0.0046485952851201,-0.0081429827950746,-0.0153382783374746,0.002354262779231
1947-05-01,,,,,,,0.0337,-2.962786195498922,-2.971742507520993,-2.3462224656598085,-0.6165637298391136,0.776366322,0.025894307,0.0038,0.0216,0.0033,0.0,0.0025450853,0.0063999999999999994,-0.0013,0.0178,-0.03889255108767298,-0.0180005696620674,,0.0319336985105755,-0.0223022465948949,0.0228703971563443,0.0240326453718153,0.0041541846568804,0.0060896823480813,0.0242345451093599,0.007379943803068,0.0011079884482184,-0.0269397189024278,0.000218648149645
1947-06-01,,,,,,,-0.0184,-2.996389951972962,-2.9451312602602013,-2.3573099926832923,-0.6390799592896695,0.7411167513,0.0264727428,0.0038,0.0216,0.001,0.00456621,0.0019587785,0.006599999999999998,-0.0006000000000000001,0.0178,-0.008916323731138598,0.0192797540106645,,-0.0180595992623682,-0.0020191338193625,-0.0012249539376271,-0.0041626934086476,-0.0070307340872586,0.004109615642292,-0.0066439699909881,0.0008437902135626,0.0013005868787781,-0.009049991229569,-0.0063921906748639
1947-07-01,,,,,,,-0.0338,-3.0188398485641406,-2.9833178704056094,-2.3676652159321416,-0.6511746326319987,0.7173272191,0.0206405097,0.0066,0.0214,0.0063,0.0090909091,0.0019774476,0.0063000000000000035,-0.0043,0.014799999999999999,0.0525951557093427,0.0365815452392242,,-0.0320469065399985,0.0040542305939085,-0.0190663160218241,-0.0260599451605778,-0.0233335458039205,0.0001159861030893,-0.0355804179415077,-0.0051784025709739,0.007987989040612,0.0170654162764228,-0.0015984973505236
1947-08-01,,,,,,,0.034,-2.9776205236109448,-3.0059364437282325,-2.3148664676016018,-0.6627540560093431,0.7346938776,0.0231767917,0.0075,0.021,0.0081,0.0135135135,0.0008243998,0.006099999999999998,-0.0152,0.013500000000000002,0.03616042077580528,-0.0132952524865167,,0.0174075294662918,-0.0002997875321824,0.0067770063033444,0.0193295527097026,0.0110885988394048,-0.0038332800508505,0.0134534869124756,0.0039426066151853,0.0065064618252675,0.0027255218193967,0.0058634120279669
1947-09-01,,,,,,,0.001,-2.951079109805718,-2.964881497833515,-2.2771018453534926,-0.6739772644522252,0.7403233985,0.02405855,0.008,0.0213,-0.0044,0.0222222222,0.0013854969,0.006200000000000001,-0.0087,0.0133,-0.027918781725888242,0.0023588530050129,,-0.0088131903319004,-0.0032358811647059,-0.0109096575724241,0.0068745132827367,-0.0092709953307976,0.0038815032756802,-0.0069403775838337,-0.00083988862181,0.0092578642064728,0.0018842644870953,0.0011962434426263
1947-10-01,,,,,,,0.015600000000000001,-2.9511170934142776,-2.9301602033238563,-2.2852380470148526,-0.6658790463994251,0.722732523,0.0230185724,0.0085,0.0217,-0.0037,0.0,0.0008695376,0.006500000000000002,-0.006200000000000001,0.0132,-0.013707571801566676,0.0012722923064454,,-0.0135993525907744,0.0007307897759606,0.0020218799020704,0.0063312702056359,-0.0016887355895283,-0.0073086964613246,0.0033642646258158,-0.0038216188941084,0.0107652190906098,0.0103657813347985,-0.0012706387832045
1947-11-01,,,,,,,0.0426,-2.901817936792263,-2.930748291052826,-2.243649295882366,-0.6581686409098969,0.7319926466,0.0259081445,0.0092,0.0229,-0.0174,0.0043478261,0.0004759608,0.006700000000000001,0.007599999999999999,0.0137,0.021178027796161514,0.00882895876499,,0.0240658107762708,-0.0110436777484203,0.0164093020729274,0.0286475746383172,0.0219625785141726,-0.0020582135170742,0.0306701024055357,0.009876935864802,0.0022748316578554,-0.0075817861698774,0.0087537292528033
1947-12-01,,,,,,,0.0364,-2.902206215543168,-2.8817366992592843,-2.251618649402018,-0.6505875661411495,0.725325679,0.0259215953,0.0095,0.0243,-0.0192,0.012987013,0.0011073046,0.006600000000000002,0.021599999999999998,0.014799999999999999,-0.028515878159429686,0.0335575187122367,,0.00349168430875,-0.01607563180338,-0.0069106176519337,0.0298559148454425,0.0212737715841805,0.0134744902070426,0.01293501196835,-0.0059635961718908,-0.0023756051640347,-0.027601359402913,-0.0055479886097976
1948-01-01,,,,,,,-0.04190000000000001,-2.857599502587327,-2.898285340799931,-2.1904605749806785,-0.6671389276066483,0.751888304,0.0277653867,0.0097,0.0243,0.002,0.0128205128,0.001048864,0.006600000000000002,0.00039999999999999975,0.014599999999999998,0.020680453635757212,-0.001964870592124,,0.0130836660439474,0.0154558864343395,-0.0030273656585598,-0.0440067952430639,0.0083554912008112,-0.0091584727150954,-0.0211351421692522,0.0094315416065767,0.0146333457003881,0.0281015684383201,0.0063556521429236
1948-02-01,,,,,,,0.0141,-2.805466167949164,-2.8535758285196913,-2.122229753653633,-0.6832364142955306,0.7877697842,0.029134401,0.01,0.0241,0.0046,-0.0084388186,0.0017556377,0.006799999999999997,-0.0007000000000000001,0.0141,-0.039869281045751714,-0.014650141017595,,0.028478603504101,-0.0078407957974989,0.0177004563343323,0.0094259454016464,0.01293718952157,0.002473377235498,0.019108498295822,0.0019244615519824,0.0025914609192872,-0.0142844717934419,0.00190639290951
1948-03-01,,,,,,,-0.0025,-2.875888292077585,-2.8015762591130335,-2.1768759920652414,-0.6990123000123434,0.8414221219,0.0271870255,0.01,0.0241,0.0034,-0.0042553191,0.0020820213,0.006999999999999999,0.0081,0.0141,-0.04697072838665761,0.031843794209817,,-0.0108793819792085,-0.001779760273459,-0.0436615390255855,0.0059382058414352,-0.0083499610548968,0.0234663102694556,-0.0324714468304131,-0.0179221234086137,0.0167642714522593,-0.0075368904400513,0.0002758187386647
1948-04-01,,,,,,,0.0416,-2.902067797659356,-2.875888292077585,-2.1742350591115205,-0.7278327385478354,0.8259930198,0.0274539336,0.01,0.0239,0.0045,0.0170940171,0.0005519692,0.006900000000000003,-0.0006999999999999997,0.013900000000000001,0.07714285714285718,0.0353793162482108,,-0.0036707319852585,-0.0007889404345868,-0.0047446816859735,0.0332462097786018,0.0218859129278491,-0.0131814740983234,0.0211942016227176,0.002428929571428,0.0050449994076636,-0.005798998275588,-0.0026155447458737
1948-05-01,,,,,,,0.0233,-2.977328667171519,-2.902067797659356,-2.2214828923960095,-0.7558457747755093,0.7816923561,0.0255781215,0.01,0.0231,0.0141,0.0042016807,0.0014527575,0.006199999999999997,-0.0133,0.013099999999999999,0.02652519893899208,-0.0008040416928611,,-0.0089272346107255,0.0006067579888886,-0.0257654490852477,0.001613429413062,0.0006897193214736,0.0079841077812554,-0.0164134635755773,-0.0085092338537373,0.0076155698244863,0.0145656551169384,0.0085419893233743
1948-06-01,,,,,,,0.0397,-2.980319994559104,-2.977328667171519,-2.197224577336219,-0.7830954172228849,0.7869735036,0.0238936692,0.01,0.0238,-0.0084,0.0083682008,0.0009070567,0.0058,9.99999999999994e-05,0.013800000000000002,0.07816537467700257,0.0056611651156456,,0.0097106331502366,-0.0044309097348702,0.0034866419881849,0.0233532439363335,0.0086801597288919,-0.0015553623822723,0.018955709997426,0.0006229807898492,-0.0004249832915874,-0.0082955858722095,0.001974203915642
1948-07-01,,,,,,,-0.016,-2.9178369803354283,-2.972468545073468,-2.105649497406495,-0.8121874829289328,0.8222577621,0.02217932,0.01,0.0241,-0.0021,0.0124481328,0.0027669911,0.005600000000000001,-0.0031,0.0141,0.002995805871779389,-0.0103072338169632,,0.0231847367781441,-0.0002608907036978,0.0265841963283614,-0.0183701768033531,-0.0070641984949171,-0.0147102224583392,0.0119942659769306,0.0033827440543192,0.0169245358407969,0.0038833894349787,0.0102601012778097
1948-08-01,,,,,,,0.002,-2.9177049859675814,-2.9101625240639497,-2.077564781666976,-0.8401402043006054,0.8205382202,0.0192268027,0.0106,0.0242,0.0001,0.0040983607,0.0011851393,0.005999999999999998,0.005399999999999999,0.0136,-0.05316606929510148,0.0057562469789313,,0.0007352010156126,-0.0101390719477728,0.0017834627170186,0.000652806249906,-0.0044781724726041,0.012819347316394,-0.0003045851189023,0.0023827669761002,0.0029283815278077,-0.0090309875125901,0.0092083066960148
1948-09-01,,,,,,,-0.013600000000000001,-2.879456721762285,-2.909974029560429,-2.0126460471514998,-0.8668106746107853,0.8362310712,0.0191280822,0.0109,0.0242,0.0014,0.0,0.0023955016,0.006100000000000001,0.0009999999999999998,0.0133,0.007570977917981114,0.0129589887359258,,0.0216761124673798,-0.005657950273798,0.0248693697888162,0.0002257428410513,-0.003967109996173,0.0039568869377412,0.0172950529948645,0.0020421354777626,0.0010281430812561,-0.0038479322544272,0.0047077019594097
1948-10-01,,,,,,,0.0273,-2.922315505851497,-2.856728470684729,-2.0434349922345953,-0.8788805136169012,0.7919056724,0.018133741,0.0112,0.0243,0.0007,-0.0040816327,0.0008275633,0.006600000000000002,0.0016999999999999997,0.013099999999999999,-0.030056355666875367,-0.0059130592824212,,-0.0077238430388367,-9.42590010776e-05,-0.0124260343358947,0.0064751752687883,0.0089452437617278,0.0073360054073127,-0.0012937994162656,-0.0068656410745827,0.0110551816722661,-0.0113545963417331,-0.0127548618749711
1948-11-01,,,,,,,0.0058,-2.78555376225707,-2.9000923690667864,-1.8952234793052543,-0.8903302829518158,0.870911215,0.0177915373,0.0114,0.0239,0.0076,-0.0081967213,0.0061589031,0.006899999999999996,0.0009000000000000006,0.0125,0.06778566817301468,0.019630705730547,,0.0264392055229168,-0.002389349740159,0.0523785855304781,0.0101678455725521,0.0143993953623432,-0.0017693028735357,0.035777616394839,0.017407834385116,0.0086423978133463,-0.0013866839951471,0.0125318361618408
1948-12-01,,,,,,,0.0466,-2.793866120687066,-2.7638137756206644,-1.8927436102860824,-0.9011225104009837,0.8409475465,0.0150145541,0.0116,0.0237,0.0056,-0.0041322314,0.000967405,0.007399999999999997,0.007500000000000001,0.0121,-0.10822249093107617,0.009328642205028,,-0.0030119892298685,-0.0117561889511464,-0.0099622035870208,0.0159687505834448,0.0243065219459799,0.024220160984564,0.0116609095041449,0.0013692587276892,0.0084827985503091,-0.0299831989784231,-0.0121136292253787
1949-01-01,,,,,,,-0.0292,-2.777383378280831,-2.776068453699522,-1.8810431667553211,-0.89634021152551,0.8324028584,0.0132976714,0.0117,0.0233,0.0082,-0.0041493776,0.0013129862,0.0075,-0.004400000000000001,0.011600000000000001,0.03050847457627115,0.0065673702391182,,0.0209315304612314,0.013178638234441,0.0143139327527963,-0.0190930404671176,-0.006234918006535,-0.0038686533422547,0.0016472842377968,0.0133669697484257,0.0122363087312131,0.0153403315697527,-2.01729529916e-05
1949-02-01,,,,,,,-0.0043,-2.7197808435401916,-2.7600007416520986,-1.827975126165565,-0.8918057173746267,0.8615509072,0.0172190437,0.0117,0.0231,0.0049,-0.0083333333,0.0014096786,0.007400000000000004,-0.0010999999999999998,0.011399999999999999,0.0013157894736843812,0.0093737845201115,,0.0158427983081373,-0.0056346164298037,0.0167604180472293,0.0086902983873992,-0.0075192323399386,0.0076193028095761,0.0143159289548167,0.0003711007946076,-0.0037622880808108,-0.0137482011538171,-0.0088294366353144
1949-03-01,,,,,,,-0.0079,-2.732244929689267,-2.702593161639152,-1.8449417346883643,-0.8873031950009028,0.9017504235,0.0146589662,0.0117,0.0227,0.0074,0.0,0.0011208941,0.007700000000000002,-0.0067,0.011000000000000001,-0.03942181340341666,0.003092322324913,,-0.0027323753330543,0.0152906812069862,-0.0197520327465706,-0.0158870768182587,0.0117954334123688,0.0030243341119041,-0.0203216777798395,0.0011693417432337,0.0115735692301669,0.0189362400985139,-0.0035439383445953
1949-04-01,,,,,,,0.0313,-2.697287432522017,-2.718764768132574,-1.8206532280738295,-0.8766342044481877,0.9174997127,0.0152887455,0.0117,0.0227,0.0011,0.0042016807,0.0004992706,0.007500000000000003,0.0012,0.011000000000000001,0.030095759233926156,0.013051611850697,,0.0123642836254811,-0.0024783712384676,0.0225335363049408,0.0337461416423949,0.0023447692345391,-0.0075994191497619,0.0356276054053455,0.0144415217442754,0.0025776252252368,-0.0078251981966975,-0.008407058156334
1949-05-01,,,,,,,0.030600000000000002,-2.645859836418711,-2.68388723200795,-1.7798643244535195,-0.8659955119651914,0.9485626039,0.0169014375,0.0117,0.0227,0.0019,-0.0041841004,0.0010076601,0.007400000000000004,0.0019,0.011000000000000001,-0.021248339973439556,-0.0057581046505392,,0.0131546960462127,-0.0098275768164642,0.0344832345060965,0.02646598953405,0.0001694351828545,0.0020339489927131,0.0406457224396192,0.0164672309781943,0.0027287230064415,-0.0187866284674612,-0.0062854661543085
1949-06-01,,,,,,,-0.0129,-2.630618460969394,-2.6327348638757715,-1.7749523509116738,-0.8556661100577201,0.9538884243,0.0168124176,0.0117,0.0217,0.0167,0.0042016807,0.0016978117,0.007600000000000003,-0.0083,0.01,-0.03731343283582089,0.0021768548217202,,-0.0097552066495819,-0.0082962444180482,-0.0002501968408194,-0.0018704811743065,-0.0161058846076559,0.0096610913551826,0.0026048025916427,0.0041982680725637,-0.0065232717661157,-0.0153452468746151,-0.000695706327392
1949-07-01,,,,,,,-0.0147,-2.6843635431989115,-2.6240713129427915,-1.8366205273477247,-0.8477430158511869,0.9077989995,0.0195114004,0.0102,0.0216,0.0033,-0.0083682008,0.0006408809,0.007899999999999997,0.006600000000000001,0.0114,-0.002114164904862492,-0.0044394421336296,,-0.0149108161697055,0.007442100268343,-0.0098016092874305,-0.0213493642708905,-0.0112514007544795,-0.0041445799247718,-0.0219993443542533,0.0027170510116982,0.0110962572998729,0.0047145867697035,0.0058458719697031
1949-08-01,,,,,,,0.0158,-2.6898527881953673,-2.6779557542835213,-1.849937185715108,-0.8399156024802595,0.8938766372,0.0194408008,0.0104,0.021,0.0111,0.0042194093,0.0010735364,0.007800000000000001,-0.0074,0.010600000000000002,0.062146892655367214,-0.0018260632195506,,-0.0206093917357986,0.0019940355344165,0.0017001748964977,-0.0029874988047374,-0.0031869788747384,-0.0096158561945045,0.0034659521217335,-0.0044638954291614,0.0042619644636386,0.0039855548024264,0.0021697133360898
1949-09-01,,,,,,,-0.013999999999999999,-2.706767327289321,-2.6833896392802585,-1.874694674499183,-0.832072652790138,0.8750205468,0.0233434075,0.0107,0.0212,-0.0011,0.0042016807,0.0015475937,0.007700000000000002,0.0031999999999999997,0.0105,0.01196808510638303,-0.0096379779053743,,-0.0186451617856765,0.0083167381867203,-0.0170318571074353,-0.0058217533523843,-0.004680412791544,0.0043401387657514,-0.018434397498107,-0.0055302687028931,0.0008895745266068,0.0109188989284207,0.0002530494268745
1949-10-01,,,,,,,0.0002,-2.7043475879330265,-2.6752500259372605,-1.913589022651352,-0.7907585652816749,0.8425662129,0.0222332996,0.0105,0.0212,0.0019,-0.0083682008,0.000613502,0.007499999999999996,0.0048000000000000004,0.0107,0.023653088042049797,-0.0122916619237052,,-0.0041402101995954,0.000670449902515,-0.0038326821627229,0.002462283485159,0.0111232827801639,-0.0046869595145665,-0.0008905107219053,0.0022719395698626,0.0012702340708227,0.0060099761475132,0.0016753856668994
1949-11-01,,,,,,,0.0125,-2.674949094230013,-2.6737029881497656,-1.9247715162163912,-0.7501775780136217,0.833724876,0.0236431599,0.0108,0.0212,0.0021,0.0042194093,0.0009088615,0.007500000000000003,0.0,0.0104,0.029525032092426073,-0.0031950824975858,,-0.0162097972368607,0.0001388692905023,0.0083235357474152,0.019069684120753,0.0154477808318832,0.0043585731884668,0.0169495872402181,-0.0024941103194881,0.0041863111236777,-0.0133190254273462,0.0038307601768799
1949-12-01,,,,,,,-0.008199999999999999,-2.687966832647533,-2.645303446112212,-1.9774279093757183,-0.7105389232718146,0.7964292839,0.0271755847,0.011,0.0209,0.0052,-0.0084033613,0.0004732395,0.0072999999999999975,-0.019700000000000002,0.009899999999999999,0.0012468827930174342,-0.0038704989381496,,0.0189314144179896,0.0081209334953188,-0.0200558501225939,-0.0053232795450438,-0.0072085328248689,-0.0051603587291442,-0.0261825867510435,-0.0023487176955673,0.007456108207877,0.014002500213196,-0.0031834257115408
1950-01-01,,,,,,,-0.0236,-2.696388261354367,-2.679233152678778,-1.98741052611765,-0.7089777352367169,0.7914168195,0.027102233,0.0107,0.0215,-0.0061,-0.0042372881,0.000989153,0.006699999999999998,0.0098,0.010799999999999999,0.04358655043586568,0.0181436743437471,,0.0249975381434122,0.0213937420911229,-0.0205876555649711,-0.015695659120335,0.0017197798304099,-0.008695333014678,-0.0241610112605665,0.0092241401191401,-0.0004518739571899,0.0286722526706424,0.007667736041906
1950-02-01,,,,,,,0.0137,-2.6976514938813114,-2.6877301986112525,-1.9902529005688074,-0.707398593312504,0.7849980338,0.0254916448,0.0112,0.0214,0.0021,0.0,0.0004260143,0.006599999999999998,-0.0013999999999999998,0.010199999999999999,0.017303102625298328,0.0088128400580938,,0.0029021656228763,0.005967394620683,0.0047543813729714,0.0158440762574051,0.0110257896569788,0.0009553129783928,0.0127379514887279,0.0039443085715995,0.0050579363063972,0.0019675699532125,-0.0061598461444676
1950-03-01,,,,,,,0.0147,-2.6931245508855346,-2.68906775018992,-1.9872383445481594,-0.7058862063373751,0.8255277845,0.029291342,0.0112,0.0215,0.0008,0.0042553191,0.0006243025,0.006599999999999998,0.0014000000000000002,0.010299999999999998,0.009970674486803333,0.0077669422073784,,-0.0025942241517138,-0.0042098068637224,-0.0018207898183693,0.0033614903623772,0.0061230710888169,-0.0066362252186414,0.0059167647702329,0.0044261370459284,0.0002898586768186,-0.0134351742619547,-0.0086631708590928
